MBARI ID	INST ID	WMO	float type	1st lon	1st lat	1st date	msg dir	NC template	Program	Region	tf Bfile	tf Dead	tf NO3	tf pH	tf Chl	tf OCR	max cycle msg file	max cycle file date	latest cycle msg file	latest cycle file date	max cycle proc	max cycle proc date
ss0001	0001	4903026	SOLO	-122.512	36.762	02/05/2022 03:42	\\seaecho.shore.mbari.org\floats\SIO\ss0001\	1	GO-BGC	NPac	1	0	1	1	1	1	331	06/22/2024 08:43	331	06/22/2024 08:43	331	06/22/2024 15:14
ss0002	0002	5906765	SOLO	-166.522	2.005	03/28/2022 17:31	\\seaecho.shore.mbari.org\floats\SIO\ss0002\	1	GO-BGC	EQPac	1	0	1	1	1	1	126	06/19/2024 10:01	126	06/19/2024 10:01	126	06/19/2024 16:28
ss0003	0003	5906766	SOLO	-167.416	-0.015	03/29/2022 03:46	\\seaecho.shore.mbari.org\floats\SIO\ss0003\	1	GO-BGC	EQPac	1	1	1	1	1	1	18	12/26/2023 13:33	18	12/26/2023 13:33	18	04/05/2022 20:26
ss0004	0004	5906767	SOLO	-168.114	-1.602	03/29/2022 11:39	\\seaecho.shore.mbari.org\floats\SIO\ss0004\	1	GO-BGC	EQPac	1	0	1	1	1	1	101	06/17/2024 05:21	101	06/17/2024 05:21	101	06/17/2024 11:33
ss4003	4003	2903886	SOLO	-119.496	32.272	01/31/2024 21:31	\\seaecho.shore.mbari.org\floats\SIO\ss4003\	2	GO-BGC	NPac	1	0	1	1	1	1	55	06/17/2024 12:01	55	06/17/2024 12:01	54	06/07/2024 12:32
ss4004	4004	2903887	SOLO				\\seaecho.shore.mbari.org\floats\SIO\ss4004\	2	GO-BGC	NPac	1	0	1	1	1	1						
ss4010	4010	1902368	SOLO	-148.003	57.468	05/26/2024 05:27	\\seaecho.shore.mbari.org\floats\SIO\ss4010\	2	GO-BGC	NPac	1	0	1	1	1	1	12	06/18/2024 12:21	12	06/18/2024 12:21	12	06/18/2024 18:50
ss4011	4011	1902369	SOLO	-133.372	45.012	05/09/2024 10:42	\\seaecho.shore.mbari.org\floats\SIO\ss4011\	2	GO-BGC	NPac	1	0	1	1	1	1	22	06/22/2024 22:21	22	06/22/2024 22:21	21	06/13/2024 13:22
ss4012	4012	1902370	SOLO				\\seaecho.shore.mbari.org\floats\SIO\ss4012\	2	GO-BGC	NPac	1	0	1	1	1	1						
ss4013	4013	1902371	SOLO	-142.958	51.955	05/11/2024 02:37	\\seaecho.shore.mbari.org\floats\SIO\ss4013\	2	GO-BGC	NPac	1	0	1	1	1	1	27	06/22/2024 23:01	27	06/22/2024 23:01	26	06/13/2024 14:01
ss4016	4016	1902374	SOLO	-157.201	54.335	05/30/2024 03:15	\\seaecho.shore.mbari.org\floats\SIO\ss4016\	2	GO-BGC	NPac	1	0	1	1	1	1	10	06/15/2024 08:01	10	06/15/2024 08:01	10	06/15/2024 14:23
ss4017	4017	1902666	SOLO	-145.774	55.005	06/11/2024 19:21	\\seaecho.shore.mbari.org\floats\SIO\ss4017\	2	GO-BGC	NPac	1	0	1	1	1	1	9	06/14/2024 02:21	9	06/14/2024 02:21	9	06/14/2024 08:54
un0037	0037	5904475	NAVIS	11.352	-39.254	12/05/2014 22:05	\\seaecho.shore.mbari.org\floats\UW\n0037\	2	SOCCOM	SO	1	1	1	0	1	0	224	03/17/2020 13:39	224	03/17/2020 13:39	224	03/17/2020 18:46
un0063	0063	2903863	NAVIS	-156.404	19.492	01/15/2024 06:53	\\seaecho.shore.mbari.org\floats\UW\n0063\	0	GO-BGC	NPac	1	0	1	1	1	1	64	06/18/2024 20:54	64	06/18/2024 20:54	64	06/19/2024 03:06
ua0068	0068	5903717	APEX	171.832	-65.027	02/19/2012 08:08	\\seaecho.shore.mbari.org\floats\UW\f0068\	5	UW	SO	1	1	1	0	1	0	341	02/07/2018 11:13	341	02/07/2018 11:13	341	02/07/2018 18:50
ua0069	0069	5903890	APEX	-64.095	31.681	11/30/2012 16:16	\\seaecho.shore.mbari.org\floats\UW\f0069\	7	UW	NAtl	1	1	1	0	0	0	173	05/07/2015 00:36	173	05/07/2015 00:36	173	05/07/2015 07:15
un0276	0276	5904479	NAVIS	-34.983	52.823	02/10/2014 07:49	\\seaecho.shore.mbari.org\floats\UW\n0276\	2	UW	NAtl	1	1	1	0	1	0	197	12/27/2017 21:44	197	12/27/2017 21:44	197	12/17/2017 22:07
un0412	0412	NO_WMO_un0412	NAVIS	-157.990	22.748	11/03/2014 19:51	\\seaecho.shore.mbari.org\floats\duplicate\UW\n0412\	5	UW	NPac	0	1	0	1	1	0	117	03/30/2015 20:57	117	03/30/2015 20:57	117	03/31/2015 03:36
un0506	0506	5904670	NAVIS	93.642	-62.984	01/24/2016 08:43	\\seaecho.shore.mbari.org\floats\UW\n0506\	1	SOCCOM	SO	1	1	1	1	1	0	44	03/29/2017 01:38	44	03/29/2017 01:38	44	03/29/2017 08:00
un0507	0507	5904671	NAVIS	74.173	-61.813	02/15/2016 16:08	\\seaecho.shore.mbari.org\floats\UW\n0507\	1	SOCCOM	SO	1	1	1	1	1	0	182	01/20/2021 20:20	177	05/30/2021 05:07	182	01/21/2021 03:54
un0508	0508	5904476	NAVIS	2.950	-49.056	12/09/2014 14:52	\\seaecho.shore.mbari.org\floats\UW\n0508\	1	SOCCOM	SO	1	1	1	1	1	0	55	02/11/2017 09:20	55	02/11/2017 09:20	55	03/02/2016 19:34
un0509	0509	5904477	NAVIS	0.026	-56.946	12/13/2014 02:02	\\seaecho.shore.mbari.org\floats\UW\n0509\	1	SOCCOM	SO	1	1	1	1	1	0	23	07/23/2015 04:16	23	07/23/2015 04:16	23	07/23/2015 04:32
un0510	0510	5904686	NAVIS	82.357	-57.413	02/25/2016 16:01	\\seaecho.shore.mbari.org\floats\UW\n0510\	1	SOCCOM	SO	1	1	1	1	1	0	155	05/18/2020 08:23	155	05/18/2020 08:23	155	05/18/2020 13:45
un0511	0511	5904478	NAVIS	0.004	-64.998	12/28/2014 20:44	\\seaecho.shore.mbari.org\floats\UW\n0511\	1	SOCCOM	SO	1	1	1	1	1	0	19	06/13/2015 06:06	19	06/13/2015 06:06	4	01/17/2015 20:15
un0564	0564	5904687	NAVIS	82.466	-63.497	02/23/2016 12:51	\\seaecho.shore.mbari.org\floats\UW\n0564\	1	SOCCOM	SO	1	1	1	1	1	0	8	05/02/2016 15:03	8	05/02/2016 15:03	8	05/02/2016 20:49
un0565	0565	5904672	NAVIS	-170.168	-64.037	05/07/2016 12:47	\\seaecho.shore.mbari.org\floats\UW\n0565\	3	SOCCOM	SO	1	1	1	1	1	0	86	09/06/2018 08:49	86	09/06/2018 08:49	86	09/06/2018 14:54
un0566	0566	5904766	NAVIS	-169.952	-54.949	05/16/2016 04:45	\\seaecho.shore.mbari.org\floats\UW\n0566\	1	SOCCOM	SO	1	1	1	1	1	0	154	07/26/2020 12:32	154	07/26/2020 12:32	154	07/26/2020 18:24
un0567	0567	5904983	NAVIS	-84.160	-67.205	01/03/2017 17:28	\\seaecho.shore.mbari.org\floats\UW\n0567\	1	SOCCOM	SO	1	1	1	1	1	0	24	10/20/2017 08:59	24	10/20/2017 08:59	24	08/21/2017 23:43
un0568	0568	5904767	NAVIS	-170.034	-65.665	05/05/2016 21:16	\\seaecho.shore.mbari.org\floats\UW\n0568\	1	SOCCOM	SO	1	1	1	1	1	0	145	04/16/2020 18:26	145	04/16/2020 18:26	145	04/17/2020 00:22
un0569	0569	5904984	NAVIS	-68.697	-61.994	12/29/2016 19:20	\\seaecho.shore.mbari.org\floats\UW\n0569\	1	SOCCOM	SO	1	1	1	1	1	0	128	05/30/2021 05:10	128	05/30/2021 05:10	128	06/22/2020 02:51
un0570	0570	5904768	NAVIS	-170.005	-66.344	05/05/2016 02:26	\\seaecho.shore.mbari.org\floats\UW\n0570\	1	SOCCOM	SO	1	1	1	1	1	0	56	11/06/2017 06:28	53	11/06/2017 11:01	56	11/06/2017 13:56
un0571	0571	5904673	NAVIS	-170.072	-60.025	05/12/2016 17:57	\\seaecho.shore.mbari.org\floats\UW\n0571\	1	SOCCOM	SO	1	1	1	1	1	0	113	03/05/2019 08:41	113	03/05/2019 08:41	113	03/05/2019 16:02
un0688	0688	5904846	NAVIS	144.586	-48.333	01/17/2018 15:36	\\seaecho.shore.mbari.org\floats\UW\n0688\	1	SOCCOM	SO	1	1	1	1	1	0	169	08/23/2022 04:40	127	09/27/2022 21:57	169	08/23/2022 11:00
un0689	0689	5904847	NAVIS	0.144	-59.076	01/01/2019 11:27	\\seaecho.shore.mbari.org\floats\UW\n0689\	1	SOCCOM	SO	1	1	1	1	1	0	153	02/28/2023 16:35	153	02/28/2023 16:35	153	02/28/2023 22:27
un0690	0690	5905071	NAVIS	57.517	-40.035	12/16/2017 05:05	\\seaecho.shore.mbari.org\floats\UW\n0690\	1	SOCCOM	SO	1	1	1	1	1	0	162	05/14/2022 20:12	162	05/14/2022 20:12	162	05/15/2022 01:51
un0691	0691	5905072	NAVIS	62.951	-49.406	01/03/2017 22:52	\\seaecho.shore.mbari.org\floats\UW\n0691\	1	SOCCOM	SO	1	1	1	1	1	0	189	09/04/2020 12:41	189	09/04/2020 12:41	189	09/04/2020 18:37
un0692	0692	5905073	NAVIS	62.935	-49.417	01/03/2017 20:30	\\seaecho.shore.mbari.org\floats\UW\n0692\	1	SOCCOM	SO	1	1	1	1	1	0	142	03/13/2020 22:32	142	03/13/2020 22:32	142	03/14/2020 05:00
un0693	0693	5905074	NAVIS	70.099	-58.996	12/26/2017 15:53	\\seaecho.shore.mbari.org\floats\UW\n0693\	1	SOCCOM	SO	1	1	1	1	1	0	22	07/26/2018 21:33	22	07/26/2018 21:33	1	12/26/2017 15:36
un0886	0886	5905996	NAVIS	3.990	-51.051	12/23/2018 00:41	\\seaecho.shore.mbari.org\floats\UW\n0886\	1	SOCCOM	SO	1	1	1	1	1	0	130	07/06/2022 22:16	113	09/27/2022 22:18	130	07/07/2022 04:51
un0887	0887	5906304	NAVIS	-149.965	-35.001	01/10/2021 22:29	\\seaecho.shore.mbari.org\floats\UW\n0887\	6	SOCCOM	SO	1	0	1	1	1	0	127	06/22/2024 23:50	127	06/22/2024 23:50	126	06/13/2024 05:06
un0888	0888	5906035	NAVIS	28.421	-33.740	05/10/2019 11:07	\\seaecho.shore.mbari.org\floats\UW\n0888\	1	SOCCOM	SO	1	1	1	1	1	0	147	05/12/2023 00:17	147	05/12/2023 00:17	147	05/12/2023 06:37
un0889	0889	5906036	NAVIS	29.988	-35.025	05/11/2019 07:59	\\seaecho.shore.mbari.org\floats\UW\n0889\	1	SOCCOM	SO	1	1	1	1	1	0	193	06/15/2024 14:20	193	06/15/2024 14:20	193	06/15/2024 21:01
un0948B	0948	NO_WMO_un0948B	NAVIS	-142.590	50.042	12/03/2018 04:56	\\seaecho.shore.mbari.org\floats\UW\n0948\	4	UW	NPac	0	1	1	1	1	0	67	06/11/2019 15:22	67	06/11/2019 15:22	65	06/10/2019 00:47
un0948	0948	NO_WMO_un0948	NAVIS	-145.165	50.448	08/19/2018 01:13	\\seaecho.shore.mbari.org\floats\duplicate\UW\n0948\	4	UW	NPac	0	1	1	1	1	0	21	09/02/2018 09:39	21	09/02/2018 09:39	21	09/02/2018 16:23
un0949	0949	5905988	NAVIS	-144.632	50.192	08/16/2018 23:58	\\seaecho.shore.mbari.org\floats\UW\n0949\	4	UW	NPac	1	1	1	1	1	0	201	10/21/2022 14:11	201	10/21/2022 14:11	201	10/21/2022 20:51
un1113	1113	5906305	NAVIS	-88.004	-31.942	10/27/2020 18:04	\\seaecho.shore.mbari.org\floats\UW\n1113\	6	SOCCOM	SO	1	0	1	1	1	0	134	06/17/2024 03:12	134	06/17/2024 03:12	134	06/17/2024 09:51
un1114	1114	5906306	NAVIS	-84.058	-38.990	10/29/2020 20:51	\\seaecho.shore.mbari.org\floats\UW\n1114\	6	SOCCOM	SO	1	0	1	1	1	0	131	06/21/2024 19:10	131	06/21/2024 19:10	130	06/11/2024 18:05
un1115	1115	5906307	NAVIS	-149.993	-37.982	01/12/2021 00:00	\\seaecho.shore.mbari.org\floats\UW\n1115\	6	SOCCOM	SO	1	0	1	1	1	0	126	06/14/2024 19:43	126	06/14/2024 19:43	126	06/15/2024 02:17
un1116	1116	5906308	NAVIS	-80.469	-44.958	10/31/2020 09:33	\\seaecho.shore.mbari.org\floats\UW\n1116\	6	SOCCOM	SO	1	0	1	1	1	0	131	06/23/2024 17:32	131	06/23/2024 17:32	130	06/13/2024 17:31
un1117	1117	5906309	NAVIS	-66.485	-63.309	12/11/2020 10:16	\\seaecho.shore.mbari.org\floats\UW\n1117\	6	SOCCOM	SO	1	1	1	1	1	0	4	01/10/2021 02:44	4	01/10/2021 02:44	4	01/10/2021 10:24
un1118	1118	5906508	NAVIS	129.375	-54.027	02/16/2022 21:54	\\seaecho.shore.mbari.org\floats\UW\n1118\	6	SOCCOM	SO	1	0	1	1	1	0	86	06/15/2024 13:44	86	06/15/2024 13:44	86	06/15/2024 19:11
un1119	1119	5906509	NAVIS	161.034	-58.264	01/14/2023 08:59	\\seaecho.shore.mbari.org\floats\UW\n1119\	6	SOCCOM	SO	1	0	1	1	1	0	53	06/14/2024 13:13	53	06/14/2024 13:13	53	06/14/2024 19:12
un1120	1120	5906442	NAVIS	118.468	-57.965	02/19/2022 04:18	\\seaecho.shore.mbari.org\floats\UW\n1120\	6	SOCCOM	SO	1	0	1	1	1	0	86	06/19/2024 12:21	86	06/19/2024 12:21	86	06/19/2024 17:10
un1121	1121	5906443	NAVIS	152.993	-49.970	01/12/2023 15:37	\\seaecho.shore.mbari.org\floats\UW\n1121\	6	SOCCOM	SO	1	0	1	1	1	0	54	06/23/2024 20:20	54	06/23/2024 20:20	53	06/14/2024 03:57
un1122	1122	5906444	NAVIS	-160.054	-51.224	12/01/2022 22:22	\\seaecho.shore.mbari.org\floats\UW\n1122\	6	SOCCOM	SO	1	0	1	1	1	0	58	06/19/2024 00:01	58	06/19/2024 00:01	58	06/19/2024 06:38
un1204	1204	5906310	NAVIS	-149.947	-41.961	01/13/2021 11:28	\\seaecho.shore.mbari.org\floats\UW\n1204\	6	SOCCOM	SO	1	0	1	1	1	0	126	06/16/2024 22:17	126	06/16/2024 22:17	126	06/17/2024 03:53
un1205	1205	5906311	NAVIS	-150.059	-47.676	01/17/2021 17:47	\\seaecho.shore.mbari.org\floats\UW\n1205\	6	SOCCOM	SO	1	0	1	1	1	0	126	06/19/2024 09:25	126	06/19/2024 09:25	126	06/19/2024 14:43
un1248	1248	5906026	NAVIS	-139.933	52.979	06/03/2021 15:03	\\seaecho.shore.mbari.org\floats\UW\n1248\	6	UW	NPac	1	0	1	1	1	0	112	06/22/2024 19:36	112	06/22/2024 19:36	111	06/13/2024 01:53
un1363	1363	2903451	NAVIS	179.939	-0.005	03/06/2023 20:23	\\seaecho.shore.mbari.org\floats\UW\n1363\	6	GO-BGC	EQPac	1	0	1	1	1	0	48	06/19/2024 02:56	48	06/19/2024 02:56	48	06/19/2024 09:36
un1364	1364	5906565	NAVIS	-144.807	-10.010	11/25/2022 20:14	\\seaecho.shore.mbari.org\floats\UW\n1364\	6	GO-BGC	EQPac	1	0	1	1	1	0	35	10/28/2023 19:11	35	10/28/2023 19:11	35	10/29/2023 01:51
un1365	1365	5906563	NAVIS	-128.187	20.024	11/18/2022 02:39	\\seaecho.shore.mbari.org\floats\UW\n1365\	6	GO-BGC	NPac	1	0	1	1	1	0	59	06/16/2024 09:43	59	06/16/2024 09:43	59	06/16/2024 16:23
un1366	1366	5906564	NAVIS	-136.242	10.071	11/20/2022 15:55	\\seaecho.shore.mbari.org\floats\UW\n1366\	6	GO-BGC	EQPac	1	0	1	1	1	0	59	06/20/2024 14:03	59	06/20/2024 14:03	59	06/20/2024 20:02
un1367	1367	5906566	NAVIS	-150.086	-32.428	12/13/2022 08:27	\\seaecho.shore.mbari.org\floats\UW\n1367\	6	GO-BGC	SO	1	0	1	1	1	0	57	06/20/2024 06:30	57	06/20/2024 06:30	57	06/20/2024 13:03
un1448	1448	5906537	NAVIS	60.387	-12.457	11/18/2022 15:34	\\seaecho.shore.mbari.org\floats\UW\n1448\	6	GO-BGC	IO	1	0	1	1	1	0	59	06/19/2024 04:11	59	06/19/2024 04:11	59	06/19/2024 10:45
un1449	1449	5906538	NAVIS	49.858	-27.301	11/27/2022 02:05	\\seaecho.shore.mbari.org\floats\UW\n1449\	6	GO-BGC	IO	1	0	1	1	1	0	58	06/16/2024 10:35	58	06/16/2024 10:35	58	06/16/2024 17:12
un1450	1450	1902644	NAVIS	-74.346	-20.056	12/19/2023 16:02	\\seaecho.shore.mbari.org\floats\UW\n1450\	6	GO-BGC	SPac	1	0	1	1	1	0	19	06/21/2024 01:26	19	06/21/2024 01:26	19	06/21/2024 07:53
un1451	1451	5906539	NAVIS	59.999	-6.017	11/02/2022 17:56	\\seaecho.shore.mbari.org\floats\UW\n1451\	6	GO-BGC	IO	1	0	1	1	1	0	61	06/23/2024 20:10	61	06/23/2024 20:10	60	06/14/2024 02:07
un1452	1452	5906540	NAVIS	48.505	-7.977	10/27/2022 21:10	\\seaecho.shore.mbari.org\floats\UW\n1452\	6	GO-BGC	IO	1	0	1	1	1	0	61	06/17/2024 09:37	61	06/17/2024 09:37	61	06/17/2024 16:17
un1472	1472	2903464	NAVIS	80.483	2.011	07/03/2023 14:59	\\seaecho.shore.mbari.org\floats\UW\n1472\	6	GO-BGC	IO	1	0	1	1	1	0	35	06/13/2024 22:52	35	06/13/2024 22:52	35	06/14/2024 05:17
un1473	1473	2903465	NAVIS	86.660	-5.076	07/06/2023 01:26	\\seaecho.shore.mbari.org\floats\UW\n1473\	6	GO-BGC	IO	1	0	1	1	1	0	38	06/14/2024 06:45	38	06/14/2024 06:45	38	06/14/2024 13:26
un1501	1501	2903466	NAVIS	82.023	0.017	07/04/2023 11:18	\\seaecho.shore.mbari.org\floats\UW\n1501\	6	GO-BGC	IO	1	0	1	1	1	0	35	06/09/2024 02:54	35	06/09/2024 02:54	35	06/09/2024 09:28
un1502	1502	2903467	NAVIS	92.078	-10.978	07/08/2023 03:22	\\seaecho.shore.mbari.org\floats\UW\n1502\	6	GO-BGC	IO	1	0	1	1	1	0	36	06/22/2024 19:09	36	06/22/2024 19:09	35	06/13/2024 00:21
un1503	1503	2903468	NAVIS	98.871	-18.034	07/10/2023 12:40	\\seaecho.shore.mbari.org\floats\UW\n1503\	6	GO-BGC	IO	1	0	1	1	1	0	35	06/20/2024 17:38	35	06/20/2024 17:38	35	06/21/2024 00:18
un1504	1504	2903459	NAVIS	-90.239	-9.994	05/16/2023 00:10	\\seaecho.shore.mbari.org\floats\UW\n1504\	6	GO-BGC	EQPac	1	0	1	1	1	0	40	06/14/2024 16:30	40	06/14/2024 16:30	40	06/14/2024 23:11
un1507	1507	7901098	NAVIS	-170.109	8.060	09/28/2023 06:31	\\seaecho.shore.mbari.org\floats\UW\n1507\	6	GO-BGC	EQPac	1	0	1	1	1	0	27	06/22/2024 06:56	27	06/22/2024 06:56	26	06/12/2024 06:22
un1509	1509	7901099	NAVIS	-154.825	5.026	10/09/2023 00:56	\\seaecho.shore.mbari.org\floats\UW\n1509\	6	GO-BGC	EQPac	1	1	1	1	1	0	7	12/09/2023 07:43	7	12/09/2023 07:43	7	12/09/2023 15:21
un1510	1510	2903461	NAVIS	-100.307	-4.051	05/24/2023 12:45	\\seaecho.shore.mbari.org\floats\UW\n1510\	6	GO-BGC	EQPac	1	0	1	1	1	0	40	06/23/2024 19:35	40	06/23/2024 19:35	39	06/13/2024 19:11
un1511	1511	2903462	NAVIS	-99.640	-0.016	05/26/2023 05:45	\\seaecho.shore.mbari.org\floats\UW\n1511\	6	GO-BGC	EQPac	1	0	1	1	1	0	40	06/19/2024 23:22	40	06/19/2024 23:22	40	06/20/2024 05:23
un1512	1512	2903463	NAVIS	-100.018	4.025	05/27/2023 20:50	\\seaecho.shore.mbari.org\floats\UW\n1512\	6	GO-BGC	EQPac	1	0	1	1	1	0	40	06/21/2024 21:48	40	06/21/2024 21:48	39	06/12/2024 03:32
un1513	1513	7901095	NAVIS	165.130	-0.048	08/19/2023 06:48	\\seaecho.shore.mbari.org\floats\UW\n1513\	6	GO-BGC	EQPac	1	0	1	1	1	0	31	06/22/2024 08:14	31	06/22/2024 08:14	30	06/12/2024 08:11
un1514	1514	2903855	NAVIS	148.024	15.752	08/08/2023 03:33	\\seaecho.shore.mbari.org\floats\UW\n1514\	6	GO-BGC	NPac	1	1	1	1	1	0	4	09/06/2023 22:01	4	09/06/2023 22:01	1	08/08/2023 03:20
un1515	1515	7901097	NAVIS	179.992	7.976	08/30/2023 21:45	\\seaecho.shore.mbari.org\floats\UW\n1515\	6	GO-BGC	EQPac	1	0	1	1	1	0	29	06/14/2024 15:02	29	06/14/2024 15:02	29	06/14/2024 21:40
un1516	1516	3902556	NAVIS	-81.058	-13.968	12/10/2023 15:51	\\seaecho.shore.mbari.org\floats\UW\n1516\	6	GO-BGC	SPac	1	0	1	1	1	0	20	06/22/2024 10:10	20	06/22/2024 10:10	19	06/12/2024 10:06
un1517	1517	2903856	NAVIS	-179.831	2.131	09/02/2023 01:25	\\seaecho.shore.mbari.org\floats\UW\n1517\	6	GO-BGC	EQPac	1	0	1	1	1	0	29	06/16/2024 03:33	29	06/16/2024 03:33	29	06/16/2024 09:43
un1519	1519	4903744	NAVIS	-10.748	-43.983	09/29/2023 16:17	\\seaecho.shore.mbari.org\floats\UW\n1519\	6	GO-BGC	SO	1	0	1	1	1	0	27	06/22/2024 18:35	27	06/22/2024 18:35	26	06/12/2024 18:48
un1522	1522	4903752	NAVIS	-173.765	-53.765	04/15/2024 10:13	\\seaecho.shore.mbari.org\floats\UW\n1522\	6	GO-BGC	SO	1	0	1	1	1	0	7	06/15/2024 09:53	7	06/15/2024 09:53	7	06/15/2024 16:35
un1525	1525	2903858	NAVIS	-81.052	-16.990	12/11/2023 10:36	\\seaecho.shore.mbari.org\floats\UW\n1525\	6	GO-BGC	SPac	1	0	1	1	1	0	20	06/23/2024 02:40	20	06/23/2024 02:40	19	06/13/2024 02:37
un1526	1526	5907057	NAVIS	-81.000	-20.222	12/11/2023 20:11	\\seaecho.shore.mbari.org\floats\UW\n1526\	0	GO-BGC	SPac	1	1	1	1	1	0	0	12/11/2023 19:06	0	12/11/2023 19:06		
un1534	1534	NO_WMO_un1534	NAVIS				\\seaecho.shore.mbari.org\floats\UW\n1534\	0	GO-BGC	EQPac	-1	0	1	1	1	0						
un1538	1538	NO_WMO_un1538	NAVIS				\\seaecho.shore.mbari.org\floats\UW\n1538\	0	GO-BGC	EQPac	-1	0	1	1	1	0						
un1570	1570	7901102	NAVIS	-169.936	-56.238	04/16/2024 09:53	\\seaecho.shore.mbari.org\floats\UW\n1570\	6	GO-BGC	SO	1	0	1	1	1	0	7	06/16/2024 14:49	7	06/16/2024 14:49	7	06/16/2024 21:29
un1571	1571	7901103	NAVIS	-66.050	-58.399	05/05/2024 04:04	\\seaecho.shore.mbari.org\floats\UW\n1571\	6	GO-BGC	SO	1	0	1	1	1	0	4	06/04/2024 12:52	4	06/04/2024 12:52	4	06/04/2024 19:33
un1572	1572	2903866	NAVIS	-176.828	-52.036	04/14/2024 17:18	\\seaecho.shore.mbari.org\floats\UW\n1572\	6	GO-BGC	SO	1	0	1	1	1	0	7	06/14/2024 18:14	7	06/14/2024 18:14	7	06/15/2024 00:54
un1578	1578	1900197	NAVIS				\\seaecho.shore.mbari.org\floats\UW\n1578\	0	GO-BGC	EQPac	1	0	1	1	1	0						
un1579	1579	NO_WMO_un1579	NAVIS				\\seaecho.shore.mbari.org\floats\UW\n1579\	0	GO-BGC	EQPac	-1	0	1	1	1	0						
ua5143	5143	5902128	APEX	-144.785	50.118	08/31/2008 14:14	\\seaecho.shore.mbari.org\floats\UW\f5143\	7	UW	NPac	1	1	1	0	0	0	216	08/09/2011 20:00	216	08/09/2011 20:00	216	08/10/2011 02:37
ua5145	5145	5901468	APEX	-157.986	22.866	12/23/2007 11:14	\\seaecho.shore.mbari.org\floats\UW\f5145\	7	UW	NPac	1	1	1	0	0	0	240	10/22/2011 02:14	240	10/22/2011 02:14	240	10/22/2011 08:34
ua5146	5146	5901492	APEX	30.073	-50.203	02/20/2008 09:42	\\seaecho.shore.mbari.org\floats\UW\f5146\	7	UW	SO	1	1	1	0	0	0	230	04/14/2011 09:06	230	04/14/2011 09:06	230	04/14/2011 15:14
ua5426	5426	5902112	APEX	-79.400	-55.629	01/08/2009 02:08	\\seaecho.shore.mbari.org\floats\UW\f5426\	7	UW	SO	1	1	1	0	0	0	273	09/18/2012 09:38	273	09/18/2012 09:38	273	09/18/2012 16:13
ua6091	6091	5904179	APEX	174.161	-60.053	03/27/2014 05:11	\\seaecho.shore.mbari.org\floats\UW\f6091\	5	SOCCOM	SO	1	1	1	0	1	0	222	06/23/2020 05:00	222	06/23/2020 05:00	222	06/23/2020 11:33
ua6381	6381	5903586	APEX	65.576	20.491	12/17/2011 08:54	\\seaecho.shore.mbari.org\floats\UW\f6381\	5	UW	IO	1	1	1	0	1	0	188	08/14/2014 02:44	188	08/14/2014 02:44	188	08/14/2014 09:20
ua6391	6391	1901378	APEX	-64.201	31.689	10/12/2009 13:50	\\seaecho.shore.mbari.org\floats\UW\f6391\	7	UW	NAtl	1	1	1	0	0	0	265	05/06/2013 18:01	265	05/06/2013 18:01	265	05/07/2013 00:40
ua6400	6400	5903274	APEX	-144.999	50.001	06/18/2010 16:53	\\seaecho.shore.mbari.org\floats\UW\f6400\	5	UW	NPac	1	1	1	0	1	0	283	06/20/2014 15:15	83	10/10/2018 12:08	282	06/15/2014 12:12
ua6401	6401	1901379	APEX	-157.988	22.690	11/06/2009 15:36	\\seaecho.shore.mbari.org\floats\UW\f6401\	7	UW	NPac	1	1	1	0	0	0	293	11/04/2013 20:02	277	04/11/2017 10:15	293	11/05/2013 03:35
ua6403	6403	5903385	APEX	-158.121	22.705	01/10/2011 18:38	\\seaecho.shore.mbari.org\floats\UW\f6403\	7	UW	NPac	1	1	1	0	0	0	299	04/08/2015 17:05	299	04/08/2015 17:05	299	04/08/2015 23:44
ua6881	6881	5903891	APEX	-145.099	50.075	02/13/2013 15:02	\\seaecho.shore.mbari.org\floats\UW\f6881\	7	UW	NPac	1	1	1	0	0	0	279	01/30/2017 15:34	279	01/30/2017 15:34	279	01/30/2017 23:08
ua6891	6891	5903272	APEX	-157.992	22.676	05/21/2010 11:30	\\seaecho.shore.mbari.org\floats\UW\f6891\	7	UW	NPac	1	1	1	0	0	0	360	06/25/2015 10:55	161	04/11/2017 11:55	360	06/25/2015 17:32
ua6960	6960	5903742	APEX	-123.114	14.976	03/26/2012 18:09	\\seaecho.shore.mbari.org\floats\UW\f6960\	7	UW	NPac	1	1	1	0	0	0	267	01/12/2016 09:12	267	01/12/2016 09:12	266	01/07/2016 09:49
ua6966	6966	NO_WMO_ua6966	APEX	-158.148	22.788	09/01/2011 20:55	\\seaecho.shore.mbari.org\floats\duplicate\UW\f6966\	6	UW	NPac	0	1	1	0	0	0	17	10/30/2011 08:40	17	10/30/2011 08:40	17	10/30/2011 15:21
ua6967	6967	5903612	APEX	8.342	-42.298	12/11/2011 22:53	\\seaecho.shore.mbari.org\floats\UW\f6967\	8	UW	SO	1	1	1	0	1	0	225	03/21/2016 07:45	84	04/11/2017 12:34	225	03/21/2016 14:23
ua6968	6968	5903718	APEX	178.065	-49.935	03/06/2012 01:44	\\seaecho.shore.mbari.org\floats\UW\f6968\	5	UW	SO	1	1	1	0	1	0	250	09/21/2015 05:12	244	04/04/2017 15:34	250	09/21/2015 11:09
